Wavelength,Left Raw,Left Corrected,Left Fit,Right Raw,Right Corrected,Right Fit
641.9750539928617,115.0,14788976435.65088,14788976435.65088,156651.0,52718448758.40599,52718448758.40599
642.3967151899063,113.0,14890720254.644154,14890720254.644154,157727.0,52889611422.3809,52889611422.3809
642.8183669637801,122.0,14992994614.762037,14992994614.762037,158146.0,53060986207.793236,53060986207.793236
643.2400093089354,127.0,15095801202.67812,15095801202.67812,159244.0,53232572345.37726,53232572345.37726
643.6616422198244,174.0,15199141704.98336,15199141704.98336,160103.0,53404369064.55195,53404369064.55195
644.0832656908996,136.0,15303017808.16237,15303017808.16237,161272.0,53576375593.435,53576375593.435
644.5048797166144,172.0,15407431198.5699,15407431198.5699,162575.0,53748591158.85701,53748591158.85701
644.9264842914221,150.0,15512383562.40686,15512383562.40686,162996.0,53921014986.3739,53921014986.3739
645.3480794097771,151.0,15617876585.69694,15617876585.69694,163527.0,54093646300.28183,54093646300.28183
645.7696650661333,108.0,15723911954.262367,15723911954.262367,164036.0,54266484323.62938,54266484323.62938
646.1912412549451,105.0,15830491353.700783,15830491353.700783,165503.0,54439528278.23198,54439528278.23198
646.6128079706689,98.0,15937616469.361506,15937616469.361506,166671.0,54612777384.68565,54612777384.68565
647.0343652077584,124.0,16045288986.320984,16045288986.320984,167528.0,54786230862.37917,54786230862.37917
647.4559129606707,130.0,16153510589.360441,16153510589.360441,167926.0,54959887929.509445,54959887929.509445
647.8774512238622,128.0,16262282962.941235,16262282962.941235,167711.0,55133747803.09333,55133747803.09333
648.2989799917891,103.0,16371607791.181261,16371607791.181261,168046.0,55307809698.98151,55307809698.98151
648.7204992589085,146.0,16481486757.831594,16481486757.831594,168372.0,55482072831.87222,55482072831.87222
649.1420090196782,154.0,16591921546.252584,16591921546.252584,168960.0,55656536415.32453,55656536415.32453
649.5635092685561,155.0,16702913839.390425,16702913839.390425,169842.0,55831199661.77172,55831199661.77172
649.9850000000001,118.0,16814465319.752901,16814465319.752901,171602.0,56006061782.53377,56006061782.53377
650.4064812084692,163.0,16926577669.386518,16926577669.386518,171589.0,56181121987.8319,56181121987.8319
650.8279528884223,161.0,17039252569.852297,17039252569.852297,172238.0,56356379486.80117,56356379486.80117
651.249415034319,185.0,17152491702.202415,17152491702.202415,172258.0,56531833487.50401,56531833487.50401
651.6708676406189,136.0,17266296746.956177,17266296746.956177,172593.0,56707483196.9427,56707483196.9427
652.092310701783,128.0,17380669384.077225,17380669384.077225,173175.0,56883327821.07403,56883327821.07403
652.5137442122714,105.0,17495611292.948753,17495611292.948753,173454.0,57059366564.82088,57059366564.82088
652.9351681665454,128.0,17611124152.3509,17611124152.3509,173900.0,57235598632.086266,57235598632.086266
653.3565825590665,89.0,17727209640.4367,17727209640.4367,173893.0,57412023225.76636,57412023225.76636
653.7779873842962,96.0,17843869434.708492,17843869434.708492,174309.0,57588639547.763245,57588639547.763245
654.1993826366971,109.0,17961105211.994507,17961105211.994507,174548.0,57765446798.99827,57765446798.99827
654.6207683107317,121.0,18078918648.425304,18078918648.425304,175454.0,57942444179.42532,57942444179.42532
655.0421444008638,111.0,18197311419.410313,18197311419.410313,175747.0,58119630888.043526,58119630888.043526
655.4635109015563,153.0,18316285199.61382,18316285199.61382,176616.0,58297006122.909966,58297006122.909966
